patent_id,inventor_id
6011313,fl:do_ln:shangguan-2
11801088,fl:je_ln:norton-10
4688994,fl:ca_ln:gongwer-1
12048062,fl:fl_ln:schmitt-2
10925092,fl:sa_ln:almalfouh-1
6391269,057qpvjdapwi6otas6rrz0w3l
6982507,fl:ch_ln:lin-1105
4296965,fl:ke_ln:sakurada-3
5955919,fl:pe_ln:kirchlechner-1
4547453,fl:br_ln:capriotti-1
6258098,fl:wi_ln:taylor-31
10841565,fl:hs_ln:chou-64
6534135,fl:mo_ln:cherkaoui-4
5283971,fl:ro_ln:fuller-7
4772456,fl:ra_ln:cahen-2
11461037,fl:yu_ln:yoshida-27
D453732,fl:al_ln:stekelenburg-1
5734830,057rov6chdt6uh999m4cqnl6p
12386938,fl:ha_ln:lalazar-1
D899426,fl:be_ln:shaffer-2
5945846,fl:mi_ln:yokota-11
4704597,fl:is_ln:sasao-1
10862011,fl:yi_ln:renn-1
7813605,fl:je_ln:mumm-2
D779990,fl:sh_ln:aoyagi-2
7947867,fl:co_ln:barry-2
5947065,fl:fr_ln:warth-1
9548287,fl:ri_ln:shimabukuro-2
11704829,fl:ko_ln:huang-2
10927178,fl:we_ln:ho-59
5874802,fl:kw_ln:choi-103
6098619,057spnpxqx32imfi442tb667a
8866093,fl:ch_ln:mochizuki-3
12276752,fl:ni_ln:abdo-1
11446951,fl:na_ln:yoran-1
8191155,fl:mi_ln:hashimoto-27
11639382,fl:ja_ln:donegan-2
D1103131,fl:jo_ln:jeong-34
12372407,fl:ha_ln:miyasaka-2
10769078,fl:ba_ln:vembu-1
7571701,fl:al_ln:rice-3
D1051981,fl:ju_ln:farha-1
9263779,fl:do_ln:im-27
8695720,fl:ma_ln:baker-61
10375730,fl:su_ln:jung-217
11657421,fl:ha_ln:piparsaniya-1
12353437,fl:pa_ln:uddaraju-1
5013550,fl:ak_ln:torikata-1
7913337,fl:ma_ln:masson-4
10099297,fl:ol_ln:lemmer-2
6150575,fl:de_ln:hoskin-1
8509941,fl:st_ln:kaierle-1
10730184,fl:yo_ln:sakamoto-24
9962746,fl:th_ln:hache-1
9458212,fl:an_ln:wawrezinieck-1
6341248,fl:st_ln:johnson-60
11055890,fl:ji_ln:lim-148
9706413,fl:ar_ln:pal-7
6174024,fl:ju_ln:stenvers-1
4084434,fl:le_ln:goodrich-4
6651653,fl:ch_ln:hill-19
4074885,fl:wa_ln:hacker-1
8901525,fl:ji_ln:lu-17
5287591,fl:ge_ln:rench-1
7383998,fl:th_ln:koziol-2
7158968,fl:an_ln:cardno-2
4136118,fl:ch_ln:jones-92
12051743,fl:ma_ln:nagata-28
D341162,fl:jo_ln:kreitz-1
9090775,fl:ru_ln:zou-10
5760287,fl:ci_ln:assanelli-2
11048868,fl:ni_ln:sampat-2
6054085,fl:di_ln:jani-4
D661770,fl:an_ln:thunberg-2
11846536,fl:mi_ln:miyazaki-14
8341265,fl:ol_ln:ibe-1
10904954,fl:do_ln:brown-71
12212437,fl:gi_ln:lee-176
5328685,fl:pa_ln:lee-74
6754051,fl:no_ln:ishiwata-2
4501963,fl:mi_ln:perisic-2
4995430,fl:fr_ln:rosenquist-1
7362648,fl:se_ln:jang-51
12022912,fl:ch_ln:aubonnet-1
6344621,fl:hi_ln:sakamoto-35
4636487,fl:ho_ln:efner-1
6193943,fl:ma_ln:chibwe-1
4570443,fl:ma_ln:specht-5
10055576,fl:st_ln:milner-1
8973595,fl:pa_ln:neilson-3
8157338,fl:wo_ln:seo-50
10054754,fl:mi_ln:sogard-1
4780301,fl:to_ln:kobayashi-96
8088220,fl:sa_ln:schujman-1
6264216,fl:ca_ln:wilson-18
D572862,fl:ol_ln:mair-1
8464547,fl:ku_ln:lin-46
9684644,fl:sh_ln:muthukrishnan-4
4131846,fl:de_ln:stone-6
11410589,fl:se_ln:kang-354
12218465,fl:am_ln:kaistha-1
7401496,fl:ge_ln:hale-7
11840521,fl:li_ln:huang-127
10430575,fl:ca_ln:seidmanbecker-1
12152228,fl:hi_ln:iguchi-13
10447890,fl:ma_ln:furukawa-17
7142057,fl:kw_ln:kim-190
6454898,fl:cr_ln:roderick-1
9946719,fl:ma_ln:gass-1
11461186,fl:an_ln:roessiger-1
5799405,fl:ja_ln:christensen-17
5258780,fl:hi_ln:ema-4
9420509,fl:ja_ln:jang-113
5889961,fl:je_ln:dobbek-3
12351613,fl:ch_ln:crowell-6
12289214,fl:go_ln:deshlehra-1
9800912,fl:mi_ln:huber-11
5534327,fl:ka_ln:minato-8
8203984,fl:xi_ln:gong-72
D909935,fl:an_ln:luis-1
10072328,fl:il_ln:khayrullin-2
8885284,fl:ka_ln:kashiwagi-11
5275322,fl:ro_ln:brinkerhoff-3
4428696,fl:ed_ln:price-16
7313292,fl:sh_ln:takagi-36
4755585,fl:je_ln:felberg-1
6613281,fl:jo_ln:biscegli-1
12028035,fl:hu_ln:xu-133
5294290,fl:ma_ln:reeb-1
4944283,fl:yo_ln:mori-20
D413474,fl:ma_ln:belokin-1
10015996,fl:ia_ln:murison-1
4294710,fl:co_ln:dewar-1
6172411,fl:jh_ln:liaw-1
10534711,fl:ja_ln:do-7
3985388,fl:ge_ln:hogan-1
6438317,fl:to_ln:kitazawa-5
D405628,05808bvxu8okel4ql4v48dlf0
9734890,fl:ph_ln:clovis-1
11990418,fl:po_ln:lin-32
6358369,fl:at_ln:ishino-1
7614866,fl:wi_ln:pappas-2
7127506,fl:da_ln:foulger-1
5379056,fl:gr_ln:walter-1
4358419,fl:jo_ln:lupinski-1
4445591,fl:pa_ln:mitchell-17
11869228,fl:th_ln:cao-4
9846610,fl:mi_ln:tsirkin-1
4046586,fl:do_ln:uhlmann-2
11538570,fl:ma_ln:vanvuuren-1
7538877,fl:er_ln:kaltenbacher-1
12347866,fl:mu_ln:higuchi-1
5173061,fl:ma_ln:data-1
9149592,fl:jo_ln:roberts-71
6110228,0581cwavkfenseujesm972m0b
11009447,fl:ch_ln:feng-102
4359954,fl:er_ln:dreier-1
4207197,fl:fr_ln:mueller-20
10300452,fl:na_ln:popovich-1
10851550,fl:ki_ln:vogt-1
12083572,fl:hi_ln:akiba-3
8334778,fl:ja_ln:lundell-3
11811692,fl:ah_ln:abotabl-1
11387435,fl:xi_ln:zhang-577
9807988,fl:ja_ln:westerfield-1
8473550,fl:je_ln:cheng-38
8062482,fl:r._ln:warner-2
D847077,fl:la_ln:lahtinen-1
6137013,fl:mi_ln:riedel-3
6803119,fl:da_ln:margulies-3
6534202,fl:yo_ln:sato-61
10752816,fl:ak_ln:tabuchi-6
8568903,fl:ka_ln:nishimura-22
11290040,fl:do_ln:kang-110
6717233,fl:ch_ln:alcorn-1
7396929,fl:ta_ln:meng-4
10308754,fl:er_ln:rister-1
4687769,fl:yu_ln:yamamoto-35
8962245,fl:ko_ln:nagafuji-1
7133368,fl:xi_ln:zhang-842
7116116,fl:mi_ln:miyasaka-7
6695405,fl:fr_ln:fourrey-1
4734812,fl:yo_ln:sakata-13
11380969,fl:sa_ln:olivadese-1
12007366,fl:mi_ln:gamlen-1
11455521,fl:ji_ln:tang-145
10336251,fl:hi_ln:arakawa-26
4218270,fl:sh_ln:hasegawa-32
11541776,fl:vi_ln:larsson-1
9599378,fl:na_ln:takenaka-1
7481111,fl:ca_ln:caminada-1
8952601,fl:to_ln:tanaka-41
D626436,fl:ma_ln:kimura-66
10511796,fl:ch_ln:liu-1095
4328217,fl:ge_ln:ashby-2
7595068,fl:yo_ln:choi-564
11228844,fl:ka_ln:ren-8
11460828,fl:an_ln:wright-40
6888424,fl:yo_ln:goto-8
4890188,fl:ga_ln:russell-6
D516050,fl:do_ln:burnette-5
11007472,fl:sh_ln:doong-2
8020408,fl:he_ln:howard-4
6626987,fl:ke_ln:suzuki-56
6866668,fl:br_ln:giannetti-1
9981048,fl:yo_ln:vodovotz-1
4435637,fl:ja_ln:devries-24
12172870,fl:te_ln:vehmeijer-1
9012458,fl:to_ln:matsushima-2
7262937,fl:jo_ln:pendray-2
8543346,fl:ra_ln:dhanekula-1
10138765,fl:su_ln:kim-460
10049340,fl:ra_ln:notani-2
7569549,fl:ml_ln:vinkovic-2
12427175,fl:ta_ln:zuo-1
D371247,fl:mi_ln:spielvogel-1
5490967,fl:pe_ln:kim-8
7605478,fl:ch_ln:han-115
11727699,fl:tr_ln:vanderkaap-1
11947543,fl:se_ln:choi-360
4664482,fl:ya_ln:kando-1
9169468,fl:ry_ln:fong-1
6542706,fl:sh_ln:sasaki-47
7690344,fl:ke_ln:shoemaker-5
8253566,fl:ya_ln:ichikawa-10
9445716,fl:ba_ln:mani-1
4013430,fl:to_ln:gorai-1
7242357,fl:ma_ln:uemura-3
11540134,fl:sh_ln:mhaske-1
9681262,fl:da_ln:singh-7
11212113,fl:ro_ln:valdes-1
11807987,fl:fr_ln:simoncini-1
6022546,fl:ha_ln:kupper-2
11043868,fl:kl_ln:buttner-2
D445133,fl:st_ln:arns-1
9983331,fl:wo_ln:nitsche-2
8905035,fl:ge_ln:dalbow-1
5060514,fl:al_ln:aylsworth-1
11641747,fl:ra_ln:dokania-1
8512248,fl:hi_ln:hasegawa-41
11923141,fl:sh_ln:chikuma-2
12506532,fl:da_ln:zhang-86
6922376,fl:ak_ln:suzuki-25
4967251,fl:ko_ln:tanaka-56
10491546,fl:ya_ln:xu-156
11466343,fl:sh_ln:mitsushima-1
9823192,fl:be_ln:chan-10
12236378,fl:ph_ln:bulusu-2
7462330,fl:sh_ln:honjo-8
6274961,fl:th_ln:baumann-4
6273336,fl:ro_ln:rudeen-1
9986471,fl:ch_ln:petrick-2
5500127,fl:ja_ln:thackeray-1
11933894,fl:ju_ln:kim-634
10777810,fl:bo_ln:jang-6
D732930,fl:la_ln:harrow-1
H1985,fl:fr_ln:ligler-1
7671178,fl:hu_ln:delong-1
D729491,fl:da_ln:rogers-37
7634038,fl:mi_ln:hufford-2
6537551,fl:in_ln:kang-16
5368179,0588mexqsrpxqc67joovhta2m
10494648,fl:ji_ln:wang-112
10189377,fl:sc_ln:thomas-7
9939616,fl:jo_ln:lee-49
5543639,fl:ya_ln:usui-7
12463292,fl:se_ln:baek-63
6767729,fl:ke_ln:ando-14
8085659,fl:fr_ln:gilabertvillamon-1
10250564,fl:ja_ln:mathison-1
9505962,fl:ma_ln:tamura-18
8137525,fl:jo_ln:harreld-1
6387682,fl:cl_ln:fraser-1
11990865,fl:ro_ln:kunesh-1
8202293,fl:br_ln:ellingwood-1
5755940,fl:ki_ln:shindo-1
D441472,0589ligy3c0311hptoyp8lkth
8709979,fl:bh_ln:bhavesh-2
6657885,fl:hi_ln:kuriyama-12
6516295,fl:br_ln:noyes-1
12469336,fl:hi_ln:bunazawa-1
11551522,fl:dw_ln:nelson-1
D925351,fl:di_ln:weerasekera-1
12078872,fl:ja_ln:marsh-15
6663170,fl:mi_ln:miga-3
11814720,fl:ju_ln:palacio-1
9255077,fl:ya_ln:matsushita-8
6420453,fl:pe_ln:stratford-1
11997078,fl:mo_ln:sethi-1
5117291,fl:ji_ln:wang-545
11536739,fl:hi_ln:tahara-4
11541565,fl:ta_ln:iwai-9
11925691,fl:su_ln:park-12
10147007,fl:aa_ln:chan-2
10091130,fl:da_ln:koster-1
8556090,fl:fa_ln:chen-38
7142169,fl:ja_ln:lemke-3
10980811,fl:er_ln:klontz-1
8995339,fl:mo_ln:tofighbakhsh-1
5317061,fl:ed_ln:chu-4
10700867,fl:ma_ln:kurian-6
D361838,fl:er_ln:andersen-11
6800868,fl:yo_ln:kawamura-27
6803621,fl:li_ln:zheng-123
8552614,fl:cl_ln:altea-1
5224232,fl:cr_ln:saunders-4
9696027,fl:be_ln:walsh-8
10481692,fl:ch_ln:ullrich-3
11566203,fl:al_ln:erdemir-1
10412212,fl:yo_ln:cohen-14
10217360,fl:ch_ln:yamashita-3
5314176,fl:st_ln:schmitt-22
8825447,fl:jo_ln:gouthaman-1
12318578,fl:mi_ln:rosinko-2
4334359,fl:er_ln:kump-1
6140485,fl:ai_ln:chen-46
RE48878,fl:ch_ln:moon-97
8131786,fl:ga_ln:chechik-1
6329440,fl:an_ln:kappes-1
5120743,fl:mi_ln:miyashita-1
11603025,fl:de_ln:youn-3
10375507,fl:yu_ln:fujii-29
5824910,fl:ho_ln:last-3
9188951,fl:ko_ln:nojima-3
5853281,fl:me_ln:farmer-1
10110849,fl:ju_ln:mikami-3
6879863,fl:ca_ln:mueller-4
D457351,fl:mi_ln:youds-1
11571595,fl:ja_ln:damazo-1
D733588,fl:te_ln:zavialova-1
9557388,fl:hi_ln:morikawa-14
11954372,fl:sw_ln:ingle-1
7575636,fl:ta_ln:ogawa-48
9367083,fl:de_ln:boyle-3
4700174,fl:al_ln:crew-1
D955268,fl:li_ln:li-200
D427852,fl:jo_ln:yang-110
11418708,fl:gr_ln:shirakyan-2
11476580,fl:ke_ln:kosaka-7
10690626,fl:an_ln:nobles-1
10272250,fl:we_ln:hou-25
12219521,fl:ry_ln:keating-1
10103321,fl:ta_ln:daibou-1
10690103,fl:mi_ln:gerty-1
10448929,fl:ka_ln:sharadin-2
5568618,fl:te_ln:motoyama-2
6826637,fl:yo_ln:chiu-1
5021028,fl:he_ln:kersting-1
8788994,fl:ch_ln:sze-4
11500515,fl:ad_ln:ferla-1
4826898,fl:ta_ln:hirosawa-9
D659099,fl:je_ln:burkhardt-4
D938991,fl:he_ln:song-48
D1023186,fl:pa_ln:chen-96
D578593,fl:an_ln:oldknow-3
6291875,fl:wi_ln:clark-23
9791762,fl:kw_ln:lii-1
8233443,fl:ke_ln:yagyu-3
5095423,fl:so_ln:tirfing-1
4570030,fl:ma_ln:miyagi-8
12456668,fl:tz_ln:ting-1
6839178,fl:sa_ln:miyashita-6
6657327,fl:sa_ln:tajima-5
D610218,fl:ch_ln:barrett-22
D760773,fl:yu_ln:lee-290
4828486,fl:ko_ln:sakamoto-28
9310840,fl:da_ln:lyons-1
8601827,fl:jo_ln:costakis-1
9586125,fl:mi_ln:starkey-4
11476234,fl:ch_ln:ko-75
8222866,fl:ya_ln:ishimaru-2
5831305,fl:ja_ln:kim-326
10813916,fl:di_ln:kumar-12
6151505,fl:ga_ln:stephens-2
11149243,fl:ki_ln:kim-85
6128721,fl:wi_ln:joy-2
9323274,fl:gr_ln:temkine-2
10954565,fl:an_ln:begovich-1
12164150,fl:li_ln:chen-579
11309435,fl:ti_ln:miller-15
11167992,fl:zh_ln:wang-368
6107772,fl:sc_ln:blackburn-2
8370814,fl:ke_ln:conroy-3
4046989,fl:ra_ln:blackman-3
5469625,fl:cr_ln:melter-1
4323795,fl:pe_ln:holloway-1
4938924,fl:th_ln:ozaki-1
8205997,fl:yi_ln:lin-153
4670969,fl:ka_ln:kawakami-17
8205240,fl:ju_ln:ramayya-1
7112622,fl:ge_ln:norris-3
8526641,fl:de_ln:darley-1
4667910,058ir056u93m69k1hw0ysxvkb
8751281,fl:ro_ln:chaushev-1
6147330,fl:yu_ln:ikeda-41
4392530,fl:bi_ln:dotson-1
12413949,fl:ri_ln:pellegrini-2
D367958,fl:st_ln:whitehead-3
8320844,fl:vi_ln:erceg-1
11155397,fl:la_ln:cisneros-1
D1021997,fl:ji_ln:liu-668
9703953,fl:ur_ln:rivner-1
10591074,fl:da_ln:kovacs-1
6587420,fl:ke_ln:nishiuchi-1
4024251,fl:wi_ln:maiese-1
7870425,fl:da_ln:moore-14
8043970,fl:ch_ln:hong-70
12089286,fl:an_ln:petef-1
10066316,fl:ka_ln:seki-1
11149007,fl:ma_ln:correa-1
11450136,fl:ji_ln:zeng-76
6101557,fl:da_ln:moertl-1
11559856,fl:je_ln:rubens-1
5961307,fl:ro_ln:schilling-6
10819030,fl:ku_ln:cheng-95
7346124,fl:yo_ln:kim-194
9052546,fl:ta_ln:nishimura-14
5685555,fl:ro_ln:lewis-29
12037642,fl:hy_ln:jin-59
10389625,fl:ro_ln:morris-41
3958038,fl:do_ln:hitzman-1
11422011,fl:se_ln:liang-2
6510216,fl:jh_ln:vinuya-1
8383771,fl:ne_ln:lopezmarin-1
10894663,fl:ge_ln:friedman-4
8423853,fl:ki_ln:asirvatham-1
8680952,fl:je_ln:erb-1
8405002,fl:vi_ln:petrenko-2
4218952,fl:iv_ln:arbiter-1
7885089,fl:ja_ln:gieras-2
6725092,fl:st_ln:macdonald-19
10717904,fl:na_ln:nishida-1
10810064,fl:ro_ln:adolfsson-2
7674037,fl:ch_ln:tung-7
10529515,fl:vi_ln:puyal-1
9354848,fl:ol_ln:koeth-1
10877250,fl:ch_ln:wang-179
10887149,fl:og_ln:atak-1
6921058,fl:wi_ln:beneker-1
8370065,fl:yo_ln:takashima-8
D996422,fl:jo_ln:tan-1
11709709,fl:da_ln:jackson-18
9495333,fl:sh_ln:fernandes-2
6549717,fl:yo_ln:hatano-4
9904357,fl:ka_ln:bassett-3
10013778,fl:jo_ln:yi-14
6694078,fl:ic_ln:kobayashi-4
4795688,fl:sh_ln:shirai-3
4776537,fl:ch_ln:garside-2
10063745,fl:hi_ln:onose-2
9811061,fl:se_ln:mackey-1
12359256,fl:fi_ln:kaper-1
5466641,fl:te_ln:shimizu-5
6855531,fl:ma_ln:kauppinen-1
4224327,fl:gi_ln:massaroli-1
10337255,fl:ni_ln:lyons-4
D934900,fl:pi_ln:coirier-1
10152300,fl:ma_ln:brown-79
9796615,fl:bo_ln:markovic-1
11427416,fl:pa_ln:seifert-1
D656456,fl:ke_ln:bogoslofski-1
D638652,fl:je_ln:arch-2
4526761,fl:ol_ln:romanenko-1
10073543,fl:li_ln:huang-76
8003064,fl:da_ln:meadows-4
5204279,fl:fr_ln:bryant-2
11844702,fl:ni_ln:pavento-1
6411451,058nbeh2wxughxajdv91l0vw4
7526278,fl:ve_ln:meadows-1
11560361,fl:jo_ln:vasquez-12
9009344,fl:er_ln:nassor-1
10564668,fl:pa_ln:mcdougall-1
12245832,fl:no_ln:shimomura-5
11726049,fl:th_ln:chiu-1
8921688,fl:sa_ln:ogawa-19
6237835,fl:ed_ln:litwinski-1
11417478,fl:sa_ln:yaginuma-1
5312222,fl:mi_ln:cesari-1
8983507,fl:an_ln:hiller-2
10489321,fl:am_ln:alkalay-1
5634522,fl:mi_ln:hershberger-1
6025866,fl:ya_ln:kanou-2
9589838,fl:cl_ln:wann-1
4184796,fl:ta_ln:sakai-45
5601054,fl:ho_ln:so-9
11582489,fl:ma_ln:shaw-8
9991295,fl:zu_ln:wang-66
5575717,fl:ke_ln:hassan-1
6249342,fl:da_ln:cheng-18
4226816,fl:at_ln:nakagawa-4
9644084,fl:ro_ln:chen-41
8047404,fl:ma_ln:rosenkranz-3
3995202,fl:jo_ln:powers-28
9213236,fl:yu_ln:nishimura-11
12496166,fl:xi_ln:wang-907
7866649,fl:ma_ln:shimura-8
7782606,fl:ma_ln:crippen-1
5716933,fl:an_ln:cincotta-1
7293781,fl:ja_ln:ziech-1
10762200,fl:ta_ln:maimon-1
10131159,fl:ta_ln:inaba-19
12151859,fl:an_ln:angelozzi-1
7495479,fl:ye_ln:chang-2
D1098917,fl:ri_ln:currie-6
6282471,fl:da_ln:clare-3
4366133,fl:ro_ln:hanson-24
6902335,fl:br_ln:detwiler-2
D1086260,fl:we_ln:lu-2
4027740,fl:ja_ln:martin-29
8246530,fl:pa_ln:sullivan-13
5527078,fl:wi_ln:messick-1
8129165,fl:di_ln:gelbmann-1
9027102,fl:ly_ln:paczkowski-1
4196740,fl:wi_ln:rudszinat-1
D700542,fl:mi_ln:miernik-1
9585983,fl:ti_ln:brahm-1
D997609,fl:je_ln:gady-1
5625747,fl:ge_ln:lynch-7
9006321,fl:st_ln:delandtsheer-1
8117386,fl:ta_ln:okamoto-46
11969683,fl:ch_ln:holm-2
8445950,fl:hi_ln:funaki-2
6903899,fl:ts_ln:ino-2
6155345,fl:wo_ln:lee-214
11724472,fl:ja_ln:patton-18
5203808,fl:ru_ln:ide-2
11617609,fl:l._ln:latt-1
8834368,fl:il_ln:piven-1
7422735,fl:kr_ln:tiefensee-1
7930580,fl:ro_ln:marchesini-1
12492258,fl:mi_ln:karl-1
11087067,fl:ve_ln:kheterpal-1
7618389,fl:ia_ln:kovacevich-2
D453333,fl:yu_ln:chen-539
5725861,fl:wa_ln:brendel-1
7858061,fl:ti_ln:keener-1
5640799,fl:ti_ln:deyoung-2
10118371,fl:hy_ln:jeong-147
10754862,fl:ca_ln:kraus-2
10499985,fl:da_ln:just-1
4163935,fl:fu_ln:ito-21
D850176,fl:jh_ln:lin-32
8347006,fl:ta_ln:naito-21
7663560,fl:jo_ln:santoru-1
D540330,fl:da_ln:anderson-118
10394139,fl:ge_ln:schultz-1
10026094,fl:la_ln:yang-3
4102500,fl:st_ln:luff-1
10550400,fl:od_ln:thiebeauld-1
8324803,fl:li_ln:sapochak-1
6618417,fl:mi_ln:ohkubo-9
9571557,fl:hi_ln:bono-1
5398168,058ssfq9a3piw851qw0sq2d4k
D765594,fl:ji_ln:li-573
5277902,fl:al_ln:schmidt-19
D1108041,fl:ak_ln:hashimoto-6
10266540,fl:da_ln:wirth-4
7304342,fl:ma_ln:ostermayr-1
8972154,fl:ma_ln:yoshida-56
12410122,fl:ka_ln:rajeev-1
11967460,fl:se_ln:bolling-1
5256836,fl:sh_ln:ezaki-5
10119218,fl:mi_ln:oh-40
11320794,fl:na_ln:acharya-10
11176898,fl:jo_ln:kwak-36
8988315,fl:ke_ln:hibi-4
11535609,fl:li_ln:yang-257
D427647,fl:do_ln:wise-3
6298259,fl:jo_ln:kucharczyk-2
8431762,fl:mi_ln:ko-57
6382604,fl:ke_ln:st.clair-3
10344025,fl:ma_ln:hamilton-11
9692230,fl:da_ln:yeager-1
4111916,fl:do_ln:deblasi-1
4268327,fl:mo_ln:inoue-6
11852454,fl:ma_ln:futtere-1
12016971,fl:mi_ln:wolf-9
10734156,fl:mi_ln:nishide-1
5354657,fl:ha_ln:holtke-1
9559310,fl:eu_ln:jeong-87
5401554,fl:ar_ln:armen-1
10903339,fl:ch_ln:lee-2062
D1055988,fl:ju_ln:song-176
D440059,fl:jo_ln:jeup-1
12376522,fl:gl_ln:aesaert-1
9472968,fl:wi_ln:liu-19
8489158,fl:ph_ln:hum-1
9210098,fl:gr_ln:boss-2
7956702,fl:do_ln:lee-264
11929411,fl:an_ln:kanago-1
11678148,fl:ko_ln:kobel-1
11080814,fl:to_ln:berghoff-1
9472941,fl:ka_ln:kuroda-23
5972320,fl:mi_ln:barry-13
11405980,fl:wa_ln:zhang-68
10131075,fl:he_ln:laborci-1
9364592,fl:gr_ln:dillon-3
D816938,fl:ky_ln:hartelt-2
7303050,fl:ma_ln:rogger-1
7076512,fl:st_ln:buch-1
8690257,fl:ed_ln:stiller-1
7759950,fl:ku_ln:tan-20
D250438,fl:jo_ln:loiacono-1
5972935,fl:la_ln:gaster-1
11725470,fl:ha_ln:otaif-1
11805795,fl:jo_ln:aguilartoala-1
7447075,fl:yu_ln:fong-8
4681516,fl:fr_ln:powers-1
10120486,fl:ta_ln:inoue-86
8886361,058y25pc1pg6d3mu2ejqsvslw
5355747,fl:ko_ln:kajitani-2
4883757,fl:da_ln:gutnick-1
9694559,fl:ch_ln:casse-2
5668579,fl:ma_ln:fujii-36
11521570,fl:wo_ln:lee-223
8791101,fl:kr_ln:fleming-1
7748765,fl:da_ln:beckley-1
7579620,fl:da_ln:russel-1
8544128,fl:ro_ln:jones-104
6404571,fl:ke_ln:ito-21
8142416,fl:ma_ln:stauber-2
7960001,fl:pa_ln:yousif-1
11308704,fl:yo_ln:kim-1297
10099027,fl:ni_ln:mclain-1
9974149,fl:je_ln:wang-148
8529395,fl:sc_ln:wittkopp-1
D1085567,fl:ch_ln:yang-1393
D630630,fl:ri_ln:zorkendorfer-1
5668097,fl:ph_ln:geis-1
10749010,fl:sh_ln:more-1
6495928,fl:ya_ln:hashizume-4
6755863,fl:br_ln:ferree-2
4817133,fl:se_ln:ogawa-4
6046172,058zyle2ed2yvj7xulbzavsbg
10133930,fl:ye_ln:kim-234
9999173,fl:en_ln:incao-1
10105912,fl:ma_ln:shinya-2
7767266,fl:wi_ln:holm-2
12395705,fl:ro_ln:sisodia-2
8189786,fl:ra_ln:hauge-2
4094861,fl:er_ln:grigat-1
9143007,fl:ch_ln:chan-130
6243254,fl:ma_ln:shibata-39
6141275,fl:te_ln:tsai-33
11456017,fl:ry_ln:swigart-1
12122752,fl:ha_ln:ellateefahmed-1
8948089,fl:ra_ln:mor-1
9891053,fl:oz_ln:anac-1
11618844,fl:mi_ln:xu-44
11739381,fl:ma_ln:stoeckius-1
5582144,fl:ka_ln:mizutani-19
11050677,fl:bh_ln:ghosh-1
4235506,fl:ku_ln:ando-3
11123673,fl:wa_ln:bishop-7
D579967,fl:ma_ln:wang-39
6203974,0591u7y7zgg97lqsn9hk94rkn
11441174,fl:mo_ln:chadha-2
7700593,fl:an_ln:tasker-3
9980702,fl:mi_ln:reiter-8
11562517,fl:do_ln:laflamme-2
10546795,fl:ja_ln:dobrzynska-1
10132374,fl:hi_ln:mori-78
6243913,fl:al_ln:losansky-1
5648810,fl:no_ln:wakasugi-2
10759841,fl:ja_ln:jeong-45
9065781,fl:ri_ln:kessler-5
11251736,fl:ch_ln:wirth-3
11052743,fl:fl_ln:cadwell-1
12170613,fl:do_ln:eastlake-1
D783534,fl:be_ln:visel-1
6560057,fl:er_ln:klaassen-1
6291948,fl:ak_ln:heishi-1
9083844,fl:fu_ln:tamiya-2
10617711,fl:da_ln:smejkalova-1
6423875,fl:an_ln:tenten-1
12272183,fl:ma_ln:neely-4
D606751,fl:pe_ln:russellclarke-2
4986417,fl:ni_ln:hsu-8
10486547,fl:ta_ln:yamamoto-112
10414898,fl:k._ln:lake-1
8879695,fl:me_ln:yasrebi-1
7510351,fl:da_ln:marr-5
6576264,fl:aw_ln:mishra-1
11719114,fl:pa_ln:stoyanov-1
8640287,fl:ro_ln:zerhusen-1
12498718,fl:jo_ln:couluris-1
5118047,fl:ro_ln:carpenter-12
10521747,fl:al_ln:karman-1
10457119,fl:ho_ln:jung-34
5847984,fl:er_ln:mahurin-1
10885829,fl:he_ln:kim-104
9631283,fl:hi_ln:uchida-35
11930890,fl:br_ln:wehrmeyer-1
11240416,fl:ma_ln:taylor-94
11155625,fl:fa_ln:yang-33
6861453,fl:ts_ln:sato-5
10773398,fl:yo_ln:xiong-5
9805194,fl:mi_ln:lemay-4
10218038,fl:da_ln:abe-4
6454911,fl:st_ln:turner-24
9524533,fl:ky_ln:kim-435
7774017,fl:ta_ln:irita-1
6872257,fl:wo_ln:szczepaniak-1
8953016,fl:te_ln:chang-31
12428435,fl:da_ln:kim-219
12144458,fl:mi_ln:zhang-114
12130730,fl:ni_ln:jain-17
D545980,fl:st_ln:jamieson-3
12142734,fl:bo_ln:kang-15
4589775,0595gu8qlrgsn17a1muf97baq
D411609,fl:mi_ln:stoltenberg-1
10267940,fl:tr_ln:nguyen-76
11145453,fl:hi_ln:hashimoto-42
12249440,fl:re_ln:gibson-1
11238249,fl:gu_ln:vatn-1
10169485,fl:ar_ln:yogev-1
8638965,fl:si_ln:higgins-5
11106019,fl:mi_ln:chou-24
4020643,fl:mi_ln:willis-6
4366648,fl:ma_ln:morin-17
6485713,fl:ro_ln:mcmillin-2
8197553,fl:ab_ln:domb-1
10617408,fl:ma_ln:housman-1
9791653,fl:ma_ln:frederickx-1
9483143,fl:je_ln:tran-16
12415175,fl:ka_ln:barton-6
9065340,fl:ra_ln:orr-4
8722459,fl:ro_ln:jones-21
11400801,fl:th_ln:becher-1
8065255,fl:mi_ln:colena-1
6441464,fl:da_ln:horak-2
6218218,fl:da_ln:wyke-1
9455684,fl:we_ln:ruile-1
5638674,fl:r._ln:mowill-1
10831558,fl:se_ln:beloussov-3
4436001,fl:ja_ln:ergler-1
